yacht_id,builder,length_m,price_eur,segment,age_years,location,cabins,crew_count,annual_crew_cost_eur,annual_maintenance_cost,operating_cost_ratio,charter_rate_weekly_eur,charter_demand_score,annual_charter_revenue,roi_years,fuel_consumption_lph,estimated_range_nm,efficiency_score,total_cost_5yr,investment_grade,beam_m,draft_m,gt,year_built,crew,max_speed_knots,cruise_speed_knots,fuel_capacity_l,recent_refit,price_per_meter,market_segment_score,builder_reputation_score,location_premium_mult,age_depreciation_factor,condition_factor,price_per_cabin,price_per_gt,length_to_beam_ratio,volume_efficiency,cabins_per_10m,crew_cost_per_1m_eur,maintenance_rate,fuel_efficiency,charter_yield_annual,efficiency_per_length,age_squared,log_length,log_price,log_price_per_meter,segment_encoded,builder_encoded,location_encoded,total_annual_cost,investment_return_10yr,break_even_charter_years,net_present_value,is_luxury_segment,is_large_yacht,is_efficient,is_good_investment,overall_quality_score,investment_attractiveness
YHT929,Benetti,66.3,92360000.0,Luxury,6.0,Monaco,11,,495000.0,4160700.0,0.0504106047472619,94000.0,1.15,1877200.0,49.2,0.1,4277857.0,32660251.4,115634700.0,B-Grade,12.4,5.2,51.0,2019.0,9.0,22.0,18.7,526580.0,1.0,1393061.8401206636,75.0,110.0,1.15,0.658,0.875,8396363.636363637,1810980.3921568627,5.346774193548387,0.062034739454094295,1.6591251885369531,7466.06334841629,0.0450487223906453,42778570.0,0.02032481593763534,492613.1432880845,36.0,4.194189897191817,18.34120454245057,14.147014645258752,2,5,7,4655700.0,23274700.0,49.200937566588536,58196250.0,0,1,0,0,6532113.3,22.7
YHT518,Oceanco,62.1,92210000.0,Luxury,0.9,Greek Islands,10,,330000.0,3865900.0,0.0455057258851617,98000.0,1.05,1954800.0,47.2,0.1,5922354.0,60491029.3,113184300.0,B-Grade,10.9,4.7,34.0,2024.0,6.0,22.0,18.8,555866.0,1.0,1484863.1239935588,75.0,115.0,1.05,0.942,0.982,9221000.0,2712058.8235294116,5.697247706422019,0.05022972713439407,1.6103059581320451,5314.009661835748,0.04192495390955428,59223540.0,0.02119943606984058,974090.648953301,0.81,4.128745988939433,18.339579142515323,14.21083315357589,2,12,5,4195900.0,20974300.0,47.171066093718025,52448750.0,0,1,1,0,12098270.4,22.7
YHT614,Ferretti,56.1,90910000.0,Luxury,3.7,Caribbean,9,,495000.0,4441200.0,0.0542994510760103,95000.0,1.1,1900900.0,47.8,0.1,5495721.0,51928284.7,115589000.0,B-Grade,10.5,4.3,31.0,2021.0,9.0,26.0,19.6,529633.0,0.0,1620499.1087344028,75.0,110.0,1.2,0.773,0.903,10101111.111111112,2932580.64516129,5.342857142857143,0.052627111450640855,1.6042780748663101,8823.529411764706,0.04885271147288527,54957210.0,0.020909690903090968,925637.8734402852,13.690000000000001,4.027135812528651,18.32538056409804,14.29824475156939,2,8,1,4936200.0,24679000.0,47.824714608869485,61702500.0,0,0,1,0,10385719.9,22.7
YHT063,Oceanco,61.6,90510000.0,Luxury,4.5,Greek Islands,8,25.0,1236708.1282492466,7852064.008734485,0.100417325566056,76288.05549854526,0.9199664341492756,1403649.0077035746,64.48193209503133,296.6576383936629,5112.260351011777,17.2328626988793,135953860.68491864,B-Grade,,,,,,,,,,1469318.1818181819,,,,,,11313750.0,,,,1.2987012987012987,20076.43065339686,0.08675355219019429,17.2328626988793,0.01550822017129129,0.2797542645921964,20.25,4.120661870539474,18.320970899803353,14.20030902926388,2,12,5,9088772.136983732,45443860.68491864,64.48193209503133,113609651.71229665,0,1,0,0,,
YHT139,Azimut,53.6,90450000.0,Luxury,2.5,Italian Riviera,7,15.0,886013.7913027252,5054012.451049457,0.0656719319220805,99865.04397080888,0.6331194671700505,1264530.0685542435,71.52854823247728,316.81287097977446,5388.78062571274,17.00934879649117,120150131.21176092,B-Grade,,,,,,,,,,1687500.0,,,,,,12921428.57142857,,,,1.3059701492537312,16530.108046692632,0.05587631233885525,17.009348796491174,0.013980431935370298,0.31733859694946215,6.25,3.9815490680767565,18.320307769805577,14.338758701728821,2,3,6,5940026.242352182,29700131.211760923,71.52854823247728,74250328.02940227,0,0,0,0,,
YHT720,Oceanco,68.5,89470000.0,Luxury,4.2,Singapore,11,,330000.0,4659400.0,0.0557687399544822,92000.0,1.055,1830500.0,48.9,0.1,4830899.0,36728713.8,114412600.0,B-Grade,12.1,4.4,48.0,2020.0,6.0,22.0,17.5,577885.0,1.0,1306131.3868613138,75.0,115.0,1.15,0.744,0.98,8133636.363636363,1863958.3333333333,5.661157024793389,0.05791156421547928,1.6058394160583942,4817.518248175183,0.052077791438470994,48308990.0,0.020459371856488207,536185.602919708,17.64,4.22683374526818,18.30941393152378,14.0825801862556,2,12,8,4989400.0,24942600.0,48.87735591368479,62367500.0,0,1,1,0,7345807.3,22.7
YHT846,Lürssen,55.5,89010000.0,Luxury,6.6,Singapore,9,,330000.0,6229200.0,0.0736888737681092,105000.0,1.25,2093400.0,42.5,0.1,3891720.0,35579408.7,121808500.0,B-Grade,8.5,3.2,19.0,2018.0,6.0,26.0,22.1,451204.0,1.0,1603783.7837837837,75.0,125.0,1.15,0.629,0.95,9890000.0,4684736.842105263,6.529411764705882,0.040275569687334395,1.6216216216216217,5945.945945945946,0.06998314796090327,38917200.0,0.02351870576339737,641070.4270270271,43.559999999999995,4.0163830207523885,18.304259280935113,14.287876260182726,2,11,8,6559200.0,32798500.0,42.51934651762683,81990000.0,0,0,0,0,7115949.2,22.7
YHT075,Oceanco,67.4,88780000.0,Luxury,30.5,Greek Islands,9,25.0,1047531.861988782,8249494.20543113,0.1047198250441531,92103.65521061138,0.7172590921044053,1321243.6823172057,67.1942664235087,312.9096836228215,4953.502648525065,15.830454945254976,135265130.33709955,B-Grade,,,,,,,,,,1317210.6824925814,,,,,,9864444.444444444,,,,1.3353115727002964,15542.015756510116,0.09292063759215059,15.830454945254976,0.014882222148200109,0.234873218772329,930.25,4.210645017918261,18.301671957370164,14.091026939451902,2,12,5,9297026.067419913,46485130.33709955,67.1942664235087,116212825.84274891,0,1,0,0,,
YHT211,Lürssen,65.8,87400000.0,Luxury,0.2,Italian Riviera,9,25.0,1446361.3138366458,8725302.978012966,0.1163805983049154,78722.89509938707,0.6920035349150813,1089530.4337504995,80.21804374857365,296.5474540011836,5482.418083663502,18.487489977376843,138258321.45924807,B-Grade,,,,,,,,,,1328267.4772036474,,,,,,9711111.111111112,,,,1.3677811550151977,21981.174982319844,0.09983184185369526,18.487489977376843,0.012466023269456516,0.2809648932732043,0.04000000000000001,4.186619838331271,18.286005840625762,14.099386002294493,2,11,6,10171664.291849611,50858321.459248066,80.21804374857365,127145803.64812014,0,1,0,0,,
YHT647,Lürssen,60.4,86930000.0,Luxury,1.4,South of France,10,,550000.0,6677800.0,0.0831493463793863,92000.0,1.12,1846800.0,47.1,0.1,5732716.0,58124897.3,123064900.0,B-Grade,9.6,3.7,29.0,2023.0,10.0,22.0,18.6,585428.0,0.0,1439238.4105960266,75.0,125.0,1.12,0.905,0.897,8693000.0,2997586.206896552,6.291666666666667,0.05001379690949228,1.6556291390728477,9105.960264900663,0.0768181295295065,57327160.0,0.021244679627286323,962332.7367549669,1.9599999999999997,4.100989104940769,18.280613755055246,14.179624650114478,2,11,9,7227800.0,36134900.0,47.07060862031622,90347500.0,0,1,1,0,11625047.0,22.69
YHT172,Abeking,52.5,86840000.0,Luxury,0.7,Italian Riviera,7,15.0,763814.2286275921,5158822.075520571,0.0682017077861373,86934.49547025237,0.8360922667476348,1453705.187525706,59.73700908903471,307.869707708435,4425.914501329798,14.375933684002836,116453181.52074082,B-Grade,,,,,,,,,,1654095.238095238,,,,,,12405714.285714285,,,,1.3333333333333333,14548.842450049373,0.05940605798618806,14.375933684002836,0.01674004131190357,0.2738273082667207,0.48999999999999994,3.960813169597578,18.279577902974363,14.318764733376787,2,0,6,5922636.304148164,29613181.520740822,59.73700908903471,74032953.80185205,0,0,0,0,,
YHT218,Abeking,69.4,86440000.0,Luxury,4.6,Spanish Coast,9,25.0,1345397.6741574989,4880226.992284762,0.0720224972980363,101905.26875041812,0.7261161351322442,1479901.1978933252,58.409304704293376,307.9160706687482,5372.8758535161405,17.44915697919582,117568123.3322113,B-Grade,,,,,,,,,,1245533.1412103744,,,,,,9604444.444444444,,,,1.2968299711815563,19386.133633393354,0.056457970757574756,17.44915697919582,0.017120559901588676,0.2514287749163663,21.159999999999997,4.239886867512759,18.27496108960296,14.0350742220902,2,0,10,6225624.66644226,31128123.3322113,58.409304704293376,77820308.33052824,0,1,0,0,,
YHT913,Amels,60.8,86070000.0,Luxury,1.0,Antibes,10,,385000.0,5224200.0,0.0651702822216679,88000.0,1.137,1758100.0,49.0,0.1,4057193.0,30307826.1,114115500.0,B-Grade,11.1,4.3,37.0,2024.0,7.0,22.0,16.7,587208.0,1.0,1415625.0,75.0,115.0,1.25,0.934,0.961,8607000.0,2326216.2162162163,5.4774774774774775,0.05482456140350877,1.6447368421052633,6332.236842105263,0.060697107005925406,40571930.0,0.020426397118624377,498483.9819078948,1.0,4.107589788972121,18.270671476625658,14.163081687653536,2,2,0,5609200.0,28045500.0,48.95625959843012,70115000.0,0,1,0,0,6061629.7,22.7
YHT783,Oceanco,65.2,85900000.0,Luxury,1.0,Singapore,10,,330000.0,3800900.0,0.0480888650104349,100000.0,1.118,2001500.0,42.9,0.1,4923077.0,45848908.0,106556400.0,B-Grade,11.3,4.1,41.0,2023.0,6.0,22.0,19.7,586145.0,1.0,1317484.662576687,75.0,115.0,1.15,0.932,0.914,8590000.0,2095121.9512195121,5.769911504424779,0.055649058037895646,1.5337423312883436,5061.349693251534,0.04424796274738067,49230770.0,0.02330034924330617,703204.1104294478,1.0,4.177459468932607,18.268694386954483,14.091234918021877,2,12,8,4130900.0,20656400.0,42.91781164126905,51636250.0,0,1,1,0,9169846.1,22.7
YHT105,Amels,56.7,85820000.0,Luxury,3.5,Greek Islands,8,15.0,812903.5716250493,6185607.381393161,0.081548717700049,72502.07143362491,0.7074709437539785,1025862.1780252996,83.6564616946854,304.876014275424,4938.957216148281,16.199887773678526,120812554.76509105,B-Grade,,,,,,,,,,1513580.2469135802,,,,,,10727500.0,,,,1.4109347442680775,14336.923661817447,0.07207652506866885,16.199887773678526,0.011953649242895591,0.28571230641408335,12.25,4.037774210733707,18.267762637527653,14.229988426793946,2,2,5,6998510.95301821,34992554.76509105,83.65646169468539,87481386.91272762,0,0,0,0,,
YHT488,Abeking,55.6,85570000.0,Luxury,0.4,Italian Riviera,9,,385000.0,4848400.0,0.0611619142158411,101000.0,1.1,2025100.0,42.3,0.1,3573728.0,28266239.5,111733800.0,B-Grade,9.4,4.1,22.0,2024.0,7.0,26.0,20.6,467831.0,1.0,1539028.7769784173,75.0,110.0,1.1,0.97,0.969,9507777.777777778,3889545.4545454546,5.914893617021277,0.04209398438695852,1.618705035971223,6924.460431654676,0.056660044408086946,35737280.0,0.023666004440808696,508385.6025179856,0.16000000000000003,4.018183201256536,18.264845312394236,14.2466621111377,2,0,6,5233400.0,26163800.0,42.25470347143351,65417500.0,0,0,0,0,5653310.9,22.7
YHT032,Oceanco,55.6,85440000.0,Luxury,17.4,Monaco,7,15.0,963920.8638381704,4968055.872491868,0.0694285666705294,71383.49779368113,0.9592217157762856,1369452.02463535,62.3899183490933,292.2459688012803,4614.04228820994,15.788215341808083,115099883.6816502,B-Grade,,,,,,,,,,1536690.6474820143,,,,,,12205714.285714285,,,,1.2589928057553956,17336.706184139755,0.05814672135407149,15.788215341808083,0.016028230625413743,0.2839607075864763,302.75999999999993,4.018183201256536,18.263324933176158,14.245141731919622,2,12,7,5931976.736330039,29659883.681650206,62.3899183490933,74149709.20412548,0,0,0,0,,
YHT973,Ferretti,61.1,85420000.0,Luxury,8.0,Monaco,10,,385000.0,4942000.0,0.062364658092182,97000.0,1.15,1945600.0,43.9,0.1,5533990.0,52030171.9,112051200.0,B-Grade,11.1,4.6,41.0,2017.0,7.0,22.0,19.8,594977.0,0.0,1398036.0065466447,75.0,110.0,1.15,0.571,0.978,8542000.0,2083414.6341463414,5.504504504504505,0.06045325194261364,1.636661211129296,6301.14566284779,0.057855303207679704,55339900.0,0.022776867244205103,851557.6415711947,64.0,4.11251186617755,18.263090823377595,14.150578957200045,2,8,7,5327000.0,26631200.0,43.90419407894737,66587500.0,0,1,1,0,10406097.4,22.7
YHT765,Benetti,67.7,84860000.0,Luxury,2.4,Italian Riviera,11,,495000.0,5579100.0,0.071577796708622,84000.0,1.1,1683200.0,50.4,0.1,6039545.0,66515884.1,115231000.0,B-Grade,11.1,4.1,40.0,2022.0,9.0,22.0,17.6,590932.0,0.0,1253471.1964549483,75.0,110.0,1.1,0.848,0.992,7714545.454545454,2121500.0,6.099099099099099,0.053229004484543624,1.6248153618906942,7311.669128508123,0.06574475606881923,60395450.0,0.019835022389818525,982509.3663220089,5.76,4.215086179918229,18.256513397738452,14.041427217820223,2,5,6,6074100.0,30371000.0,50.41587452471483,75926250.0,0,1,1,0,13303239.8,22.7
YHT699,Oceanco,55.9,84500000.0,Luxury,0.9,Caribbean,9,,440000.0,3766600.0,0.0497808982056677,75000.0,1.055,1498600.0,56.4,0.1,5191514.0,48554184.6,105535300.0,B-Grade,10.4,4.5,29.0,2024.0,8.0,26.0,20.6,533089.0,1.0,1511627.9069767443,75.0,115.0,1.2,0.941,0.92,9388888.888888888,2913793.103448276,5.375,0.04988303288839961,1.6100178890876564,7871.198568872987,0.044575147928994086,51915140.0,0.01773491124260355,868590.0644007156,0.81,4.023564380161053,18.252262092327403,14.22869771216635,2,12,1,4206600.0,21035300.0,56.38596022954758,52582500.0,0,0,1,0,9710901.4,22.7
YHT984,Abeking,64.7,84070000.0,Luxury,0.6,Croatia,10,,550000.0,6134800.0,0.0795106157231643,84000.0,1.03,1676200.0,50.2,0.1,4404296.0,42449657.2,117498700.0,B-Grade,11.7,5.2,44.0,2024.0,10.0,22.0,17.0,471612.0,1.0,1299381.7619783615,75.0,110.0,1.03,0.958,0.909,8407000.0,1910681.8181818181,5.529914529914531,0.05812494220531315,1.545595054095827,8500.772797527048,0.07297252289758535,44042960.0,0.0199381467824432,656099.802163833,0.36,4.169761201506855,18.247160343111478,14.077399141604625,2,0,2,6684800.0,33428700.0,50.155112755041166,83560000.0,0,1,0,0,8489994.4,22.69
YHT236,Amels,62.6,83770000.0,Luxury,3.9,Monaco,8,25.0,1454239.8777897514,4309056.239738421,0.0687990464071645,98029.94973048026,0.7607723654436969,1491569.534815683,56.16231630150026,306.9300776346143,5026.099883129264,16.375390518463938,112586480.58764084,B-Grade,,,,,,,,,,1338178.913738019,,,,,,10471250.0,,,,1.2779552715654952,23230.668974277178,0.051439133815666956,16.375390518463938,0.01780553342265349,0.2615877079626827,15.209999999999999,4.136765278106052,18.243585506129993,14.10682022802394,2,2,7,5763296.117528172,28816480.587640837,56.16231630150026,72041201.46910214,0,1,0,0,,
YHT829,Oceanco,52.2,83460000.0,Luxury,3.4,Spanish Coast,8,,550000.0,3929400.0,0.0536694789832936,97000.0,1.08,1945500.0,42.9,0.1,4711153.0,41258383.0,105860400.0,B-Grade,8.2,3.5,19.0,2021.0,10.0,26.0,22.7,551081.0,1.0,1598850.5747126436,75.0,115.0,1.08,0.786,0.908,10432500.0,4392631.578947368,6.365853658536587,0.04438837491823194,1.532567049808429,10536.39846743295,0.04708123652048886,47111530.0,0.02331056793673616,790390.478927203,11.559999999999999,3.955082494888593,18.23987803312768,14.284795538239088,2,12,10,4479400.0,22400400.0,42.89899768696993,55992500.0,0,0,0,0,8251741.1,22.7
YHT837,Feadship,63.9,83200000.0,Luxury,7.0,Spanish Coast,10,,495000.0,5114300.0,0.0674169490297919,85000.0,1.08,1691700.0,49.2,0.1,4923643.0,42863763.6,111249100.0,B-Grade,10.5,3.9,37.0,2018.0,9.0,22.0,18.5,537138.0,0.0,1302034.4287949922,75.0,125.0,1.08,0.614,0.908,8320000.0,2248648.6486486485,6.085714285714285,0.055145688948505855,1.564945226917058,7746.478873239437,0.06146995192307692,49236430.0,0.020332932692307692,670794.4225352113,49.0,4.157319361383489,18.236757905791436,14.079438544407948,2,7,10,5609300.0,28049100.0,49.18129692025773,70116250.0,0,1,1,0,8572820.2,22.7
YHT969,Amels,66.9,83130000.0,Luxury,1.8,Antibes,11,,330000.0,5717700.0,0.0727541558924119,83000.0,1.223,1650300.0,50.4,0.1,4873902.0,40406180.0,113364200.0,B-Grade,11.7,4.2,43.0,2023.0,6.0,22.0,19.5,546088.0,0.0,1242600.8968609865,75.0,115.0,1.25,0.882,0.932,7557272.7272727275,1933255.8139534884,5.717948717948719,0.054935929375391254,1.6442451420029893,4932.735426008968,0.06878022374594009,48739020.0,0.019852038975099243,603978.774289985,3.24,4.203198967134183,18.23591620550727,14.032717238373088,2,2,0,6047700.0,30234200.0,50.372659516451556,75596250.0,0,1,1,0,8081300.5,22.7
YHT028,Oceanco,54.4,82880000.0,Luxury,8.3,Spanish Coast,7,15.0,853177.3513759254,6737563.490719796,0.0915871240600352,67658.87636646631,0.8381540069280176,1134171.166616022,73.07538971148907,269.68511770005534,4500.592772638313,16.688324557990207,120833704.2104786,B-Grade,,,,,,,,,,1523529.411764706,,,,,,11840000.0,,,,1.286764705882353,15683.407194410393,0.08129299578571182,16.688324557990207,0.013684497666699106,0.3067706720218788,68.89000000000001,3.996364153861897,18.232904336475446,14.23654018261355,2,12,10,7590740.8420957215,37953704.210478604,73.07538971148907,94884260.52619651,0,0,0,0,,
YHT823,Oceanco,52.9,82690000.0,Luxury,6.2,South of France,8,,550000.0,6211200.0,0.0817646092424751,94000.0,1.12,1871900.0,44.2,0.1,5438076.0,51195559.6,116496200.0,B-Grade,9.8,3.9,24.0,2018.0,10.0,26.0,22.3,595286.0,0.0,1563137.9962192818,75.0,115.0,1.12,0.647,0.972,10336250.0,3445416.6666666665,5.397959183673469,0.04629451024266038,1.5122873345935728,10396.975425330813,0.0751142822590398,54380760.0,0.022637561978473816,967779.95463138,38.440000000000005,3.9684033388642534,18.23060923369835,14.262205894834096,2,12,9,6761200.0,33806200.0,44.17436828890432,84515000.0,0,0,1,0,10239176.4,22.69
YHT233,Feadship,62.1,82530000.0,Luxury,16.4,Monaco,8,25.0,1380696.4799879766,7744011.091369661,0.1105623115395327,80025.40172103437,0.999173644213335,1599185.4453448402,51.60752321767389,274.10637048558186,5477.450506475126,19.98293763392574,128153537.8567882,B-Grade,,,,,,,,,,1328985.5072463767,,,,,,10316250.0,,,,1.288244766505636,22233.437680965806,0.09383268013291725,19.98293763392574,0.019377019815156188,0.3217864353289169,268.96,4.128745988939433,18.228672421568866,14.099926432629434,2,7,7,9124707.571357638,45623537.8567882,51.607523217673894,114058844.64197047,0,1,0,0,,
YHT347,Amels,52.2,82450000.0,Luxury,1.1,Monaco,8,,385000.0,5496100.0,0.0713262995827159,86000.0,1.15,1727600.0,47.7,0.1,4355319.0,46464898.7,111858400.0,B-Grade,9.1,3.2,20.0,2023.0,7.0,26.0,19.7,432921.0,1.0,1579501.9157088122,75.0,115.0,1.15,0.923,0.856,10306250.0,4122500.0,5.736263736263737,0.04210349037935245,1.532567049808429,7375.478927203065,0.06665979381443299,43553190.0,0.020953305033353548,890132.1590038314,1.2100000000000002,3.955082494888593,18.22770260696988,14.272620112081288,2,2,7,5881100.0,29408400.0,47.72516786293124,73513750.0,0,0,0,0,9293044.2,22.7
YHT250,Feadship,64.7,82170000.0,Luxury,1.6,Greek Islands,9,25.0,1425622.7138701195,7328138.402846986,0.1065323246527577,65888.24533211529,0.6934431004199639,913794.9824866648,89.92170188590319,341.5349596712168,5310.873469093189,15.550014189486696,125938805.58358552,B-Grade,,,,,,,,,,1270015.455950541,,,,,,9130000.0,,,,1.391035548686244,22034.35415564327,0.08918265063705716,15.550014189486697,0.011120785961867649,0.24034025022390565,2.5600000000000005,4.169761201506855,18.22430082990737,14.054539628400516,2,7,5,8753761.116717106,43768805.583585516,89.92170188590319,109422013.95896383,0,1,0,0,,
YHT595,Ferretti,56.9,82090000.0,Luxury,0.1,Antibes,9,,385000.0,3346900.0,0.0454616682604159,85000.0,1.154,1701300.0,48.3,0.1,4287932.0,44756261.8,100749300.0,B-Grade,10.2,4.3,30.0,2024.0,7.0,26.0,22.9,407430.0,0.0,1442706.502636204,75.0,110.0,1.25,0.991,0.961,9121111.111111112,2736333.3333333335,5.57843137254902,0.05169027189083015,1.5817223198594024,6766.256590509666,0.04077110488488245,42879320.0,0.020724814228286027,786577.5360281195,0.010000000000000002,4.041295341132285,18.223326764324447,14.182031423192164,2,8,0,3731900.0,18659300.0,48.25133721271968,46648750.0,0,0,0,0,8951315.4,22.7
YHT095,Abeking,56.9,81570000.0,Luxury,28.9,Greek Islands,8,15.0,795591.8885150882,5274360.132370556,0.074414025020052,73281.10876172973,0.7177863038167671,1052003.5239535298,77.537763080348,331.3104805846868,4057.245355408654,12.246051945741495,111919760.10442825,B-Grade,,,,,,,,,,1433567.6625659051,,,,,,10196250.0,,,,1.40597539543058,13982.282750704539,0.06466053858490323,12.246051945741497,0.012896941571086548,0.21522059658596654,835.2099999999999,4.041295341132285,18.216972105276763,14.175676764144479,2,0,5,6069952.0208856445,30349760.104428247,77.537763080348,75874400.26107055,0,0,0,0,,
YHT292,Ferretti,58.5,81310000.0,Luxury,3.7,Spanish Coast,9,,550000.0,5638700.0,0.0761150541493719,95000.0,1.08,1904100.0,42.7,0.1,5242024.0,51216708.8,112250300.0,B-Grade,9.0,3.6,26.0,2021.0,10.0,26.0,21.3,547295.0,1.0,1389914.52991453,75.0,110.0,1.08,0.771,0.955,9034444.444444444,3127307.6923076925,6.5,0.04938271604938271,1.5384615384615385,9401.709401709402,0.06934817365637683,52420240.0,0.02341778379043168,875499.2957264957,13.690000000000001,4.069026754237811,18.21377956818402,14.144752813946209,2,8,10,6188700.0,30940300.0,42.70258914972953,77358750.0,0,0,1,0,10243404.8,22.7
YHT473,Amels,67.0,81020000.0,Luxury,9.1,Dubai,11,,330000.0,6276300.0,0.0815383131017875,85000.0,1.18,1696900.0,47.7,0.1,4228910.0,33505681.5,114052800.0,B-Grade,11.8,4.4,46.0,2015.0,6.0,22.0,19.7,491175.0,1.0,1209253.7313432836,75.0,115.0,1.18,0.53,0.882,7365454.545454546,1761304.347826087,5.677966101694915,0.058183657981280036,1.6417910447761195,4925.373134328358,0.07746605776351519,42289100.0,0.02094421130585041,500084.79850746266,82.80999999999999,4.204692619390966,18.210206595738818,14.005513976347853,2,2,3,6606300.0,33032800.0,47.74588956332135,82578750.0,0,1,0,0,6701200.8,22.69
YHT658,Benetti,60.6,80950000.0,Luxury,6.7,Singapore,10,,440000.0,4095100.0,0.0560217591548042,91000.0,1.262,1813700.0,44.6,0.1,3042151.0,25698716.0,103628400.0,B-Grade,11.9,4.3,44.0,2018.0,8.0,22.0,16.9,394547.0,0.0,1335808.5808580858,75.0,110.0,1.15,0.626,0.872,8095000.0,1839772.7272727273,5.092436974789916,0.06101450481182572,1.6501650165016502,7260.726072607261,0.050588017294626315,30421510.0,0.022405188387893762,424071.2211221122,44.89,4.104294893075269,18.209342238087917,14.105047345012649,2,5,8,4535100.0,22678400.0,44.63251915972873,56688750.0,0,1,0,0,5139806.2,22.7
YHT458,Feadship,51.5,80850000.0,Luxury,2.1,Monaco,8,,440000.0,3496800.0,0.0486894906086122,83000.0,1.15,1663300.0,48.6,0.1,4333166.0,44081624.5,100538600.0,B-Grade,8.2,3.3,18.0,2022.0,8.0,26.0,21.3,453903.0,0.0,1569902.912621359,75.0,125.0,1.15,0.865,0.862,10106250.0,4491666.666666667,6.2804878048780495,0.042623727208145876,1.553398058252427,8543.68932038835,0.04325046382189239,43331660.0,0.020572665429808287,855953.8737864078,4.41,3.9415818076696905,18.20810614398739,14.2665243363177,2,7,7,3936800.0,19688600.0,48.608188540852524,49210000.0,0,0,0,0,8816392.4,22.7
